DateTime,USEP (Milligrams of gold/MWh),DEMAND (MW),Total Population (Number),Holiday,Day
2021-09-08 09:30:00,527.100403551251,6680.336,5453566.0,1,3
2021-09-08 10:00:00,538.3874495560937,6737.909,5453566.0,1,3
2021-09-08 10:30:00,539.0377320419694,6765.403,5453566.0,1,3
2021-09-08 11:00:00,538.4803470540759,6774.945,5453566.0,1,3
2021-09-08 11:30:00,539.0377320419694,6773.25,5453566.0,1,3
2021-09-08 12:00:00,515.1166263115416,6687.011,5453566.0,1,3
2021-09-08 12:30:00,511.7723163841808,6636.535,5453566.0,1,3
2021-09-08 13:00:00,511.818765133172,6643.136,5453566.0,1,3
2021-09-08 13:30:00,524.6386198547216,6697.249,5453566.0,1,3
2021-09-08 14:00:00,531.7452784503632,6716.592,5453566.0,1,3
2021-09-08 14:30:00,531.8846246973366,6716.334,5453566.0,1,3
2021-09-08 15:00:00,512.0045601291364,6773.166,5453566.0,1,3
2021-09-08 15:30:00,505.45528652138825,6788.265,5453566.0,1,3
2021-09-08 16:00:00,485.900363196126,6778.255,5453566.0,1,3
2021-09-08 16:30:00,485.203631961259,6770.919,5453566.0,1,3
2021-09-08 17:00:00,485.29652945924136,6754.588,5453566.0,1,3
2021-09-08 17:30:00,473.359200968523,6722.859,5453566.0,1,3
2021-09-08 18:00:00,454.9654963680387,6660.396,5453566.0,1,3
2021-09-08 18:30:00,472.8018159806296,6621.854,5453566.0,1,3
2021-09-08 19:00:00,487.6654156577885,6640.8,5453566.0,1,3
2021-09-08 19:30:00,525.7533898305085,6678.974,5453566.0,1,3
2021-09-08 20:00:00,521.2014124293786,6645.75,5453566.0,1,3
2021-09-08 20:30:00,534.8108958837772,6639.672,5453566.0,1,3
2021-09-08 21:00:00,538.4803470540759,6595.255,5453566.0,1,3
2021-09-08 21:30:00,538.4338983050848,6516.406,5453566.0,1,3
2021-09-08 22:00:00,494.35403551251005,6373.349,5453566.0,1,3
2021-09-08 22:30:00,472.2444309927361,6224.433,5453566.0,1,3
2021-09-08 23:00:00,508.8460451977402,6089.448,5453566.0,1,3
2021-09-08 23:30:00,500.43882163034704,5957.072,5453566.0,1,3
2021-09-09 00:00:00,476.5974845305354,5879.545,5453566.0,1,4
2021-09-09 00:30:00,635.2615684691956,5802.023,5453566.0,1,4
2021-09-09 01:00:00,545.1750067258542,5714.938,5453566.0,1,4
2021-09-09 01:30:00,538.9830104923326,5591.215,5453566.0,1,4
2021-09-09 02:00:00,484.1861716437988,5522.833,5453566.0,1,4
2021-09-09 02:30:00,483.1619316653216,5468.223,5453566.0,1,4
2021-09-09 03:00:00,469.10191014258817,5413.031,5453566.0,1,4
2021-09-09 03:30:00,467.09998654829167,5381.292,5453566.0,1,4
2021-09-09 04:00:00,467.09998654829167,5373.837,5453566.0,1,4
2021-09-09 04:30:00,467.0068738229756,5362.098,5453566.0,1,4
2021-09-09 05:00:00,467.0068738229756,5387.614,5453566.0,1,4
2021-09-09 05:30:00,472.221186440678,5470.896,5453566.0,1,4
2021-09-09 06:00:00,539.4951304815712,5635.165,5453566.0,1,4
2021-09-09 06:30:00,635.1218993812214,5817.435,5453566.0,1,4
2021-09-09 07:00:00,740.9445117029863,5952.524,5453566.0,1,4
2021-09-09 07:30:00,466.4016411084209,6118.786,5453566.0,1,4
2021-09-09 08:00:00,513.8425746569815,6347.55,5453566.0,1,4
2021-09-09 08:30:00,539.0761232176486,6610.915,5453566.0,1,4
2021-09-09 09:00:00,520.9656981436643,6751.069,5453566.0,1,4
2021-09-09 09:30:00,539.1692359429649,6830.649,5453566.0,1,4
2021-09-09 10:00:00,539.7744686575196,6889.827,5453566.0,1,4
2021-09-09 10:30:00,539.9141377454938,6919.02,5453566.0,1,4
2021-09-09 11:00:00,539.355461393597,6934.616,5453566.0,1,4
2021-09-09 11:30:00,532.6513451708367,6895.308,5453566.0,1,4
2021-09-09 12:00:00,514.1684691955879,6834.903,5453566.0,1,4
2021-09-09 12:30:00,487.3520043045468,6778.523,5453566.0,1,4
2021-09-09 13:00:00,513.9822437449557,6801.639,5453566.0,1,4
2021-09-09 13:30:00,530.2769706752758,6860.131,5453566.0,1,4
2021-09-09 14:00:00,533.0237960721012,6895.184,5453566.0,1,4
2021-09-09 14:30:00,529.8579634113534,6878.51,5453566.0,1,4
2021-09-09 15:00:00,529.8114070486953,6873.132,5453566.0,1,4
2021-09-09 15:30:00,533.3031342480496,6886.715,5453566.0,1,4
2021-09-09 16:00:00,533.0237960721012,6912.44,5453566.0,1,4
2021-09-09 16:30:00,560.9110573042777,6936.863,5453566.0,1,4
2021-09-09 17:00:00,532.884126984127,6904.513,5453566.0,1,4
2021-09-09 17:30:00,529.8579634113534,6861.642,5453566.0,1,4
2021-09-09 18:00:00,514.1684691955879,6797.061,5453566.0,1,4
2021-09-09 18:30:00,524.5970944309928,6758.937,5453566.0,1,4
2021-09-09 19:00:00,561.981853645413,6786.242,5453566.0,1,4
2021-09-09 19:30:00,563.2854317998386,6815.918,5453566.0,1,4
2021-09-09 20:00:00,563.3785445251548,6802.911,5453566.0,1,4
2021-09-09 20:30:00,563.3319881624966,6767.197,5453566.0,1,4
2021-09-09 21:00:00,644.2469464622008,6742.406,5453566.0,1,4
2021-09-09 21:30:00,631.2577212806027,6657.737,5453566.0,1,4
2021-09-09 22:00:00,570.9672316384182,6526.813,5453566.0,1,4
2021-09-09 22:30:00,559.8868173258005,6378.354,5453566.0,1,4
2021-09-09 23:00:00,563.1923190745225,6247.588,5453566.0,1,4
2021-09-09 23:30:00,548.4805084745764,6119.268,5453566.0,1,4
2021-09-10 00:00:00,483.72060801721824,5924.126,5453566.0,1,5
2021-09-10 00:30:00,561.7025154694646,5739.764,5453566.0,1,5
2021-09-10 01:00:00,518.4050981974711,5633.52,5453566.0,1,5
2021-09-10 01:30:00,529.7648506860371,5617.338,5453566.0,1,5
2021-09-10 02:00:00,505.9745493677698,5554.875,5453566.0,1,5
2021-09-10 02:30:00,472.5005246166264,5495.443,5453566.0,1,5
2021-09-10 03:00:00,467.8448883508206,5461.583,5453566.0,1,5
2021-09-10 03:30:00,467.6121065375304,5432.379,5453566.0,1,5
2021-09-10 04:00:00,467.0534301856336,5400.516,5453566.0,1,5
2021-09-10 04:30:00,467.0534301856336,5398.161,5453566.0,1,5
2021-09-10 05:00:00,467.0534301856336,5421.48,5453566.0,1,5
2021-09-10 05:30:00,499.41010223298366,5504.514,5453566.0,1,5
2021-09-10 06:00:00,561.6559591068067,5659.095,5453566.0,1,5
2021-09-10 06:30:00,621.4808851224105,5798.524,5453566.0,1,5
2021-09-10 07:00:00,609.3762308313155,5903.207,5453566.0,1,5
2021-09-10 07:30:00,464.2600484261502,6040.543,5453566.0,1,5
2021-09-10 08:00:00,500.85334947538337,6265.763,5453566.0,1,5
2021-09-10 08:30:00,501.3654694646221,6511.694,5453566.0,1,5
2021-09-10 09:00:00,467.9380010761368,6650.62,5453566.0,1,5
2021-09-10 09:30:00,467.9380010761368,6700.186,5453566.0,1,5
2021-09-10 10:00:00,467.8914447134786,6742.347,5453566.0,1,5
2021-09-10 10:30:00,469.3346919558784,6774.826,5453566.0,1,5
2021-09-10 11:00:00,469.3346919558784,6792.877,5453566.0,1,5
2021-09-10 11:30:00,469.2881355932204,6786.654,5453566.0,1,5
2021-09-10 12:00:00,459.93030669895086,6732.919,5453566.0,1,5
2021-09-10 12:30:00,434.5105326876513,6720.782,5453566.0,1,5
2021-09-10 13:00:00,469.3346919558784,6745.826,5453566.0,1,5
2021-09-10 13:30:00,469.2881355932204,6778.946,5453566.0,1,5
2021-09-10 14:00:00,469.3346919558784,6781.49,5453566.0,1,5
2021-09-10 14:30:00,469.3346919558784,6773.335,5453566.0,1,5
2021-09-10 15:00:00,451.1311541565779,6775.889,5453566.0,1,5
2021-09-10 15:30:00,469.3346919558784,6766.034,5453566.0,1,5
2021-09-10 16:00:00,469.3346919558784,6797.504,5453566.0,1,5
2021-09-10 16:30:00,469.3346919558784,6785.014,5453566.0,1,5
2021-09-10 17:00:00,469.2415792305624,6754.757,5453566.0,1,5
2021-09-10 17:30:00,469.3346919558784,6704.013,5453566.0,1,5
2021-09-10 18:00:00,465.6101829432338,6616.173,5453566.0,1,5
2021-09-10 18:30:00,469.1950228679042,6554.525,5453566.0,1,5
2021-09-10 19:00:00,573.0622679580307,6587.447,5453566.0,1,5
2021-09-10 19:30:00,771.6251546946463,6605.97,5453566.0,1,5
2021-09-10 20:00:00,563.0992063492064,6580.772,5453566.0,1,5
2021-09-10 20:30:00,547.3631557707829,6556.668,5453566.0,1,5
2021-09-10 21:00:00,526.8783562012376,6510.794,5453566.0,1,5
2021-09-10 21:30:00,547.409712133441,6423.959,5453566.0,1,5
2021-09-10 22:00:00,469.1950228679042,6300.956,5453566.0,1,5
2021-09-10 22:30:00,451.6898305084746,6187.561,5453566.0,1,5
2021-09-10 23:00:00,504.9503093892925,6072.56,5453566.0,1,5
2021-09-10 23:30:00,467.33276836158194,5953.096,5453566.0,1,5
2021-09-11 00:00:00,468.5897901533495,5925.88,5453566.0,1,6
2021-09-11 00:30:00,634.702892117299,5880.072,5453566.0,1,6
2021-09-11 01:00:00,623.3896959913909,5780.672,5453566.0,1,6
2021-09-11 01:30:00,469.14846650524623,5589.888,5453566.0,1,6
2021-09-11 02:00:00,464.120379338176,5516.541,5453566.0,1,6
2021-09-11 02:30:00,462.9099139090665,5437.97,5453566.0,1,6
2021-09-11 03:00:00,439.5386198547216,5393.787,5453566.0,1,6
2021-09-11 03:30:00,434.5105326876513,5360.543,5453566.0,1,6
2021-09-11 04:00:00,433.8121872477805,5344.435,5453566.0,1,6
2021-09-11 04:30:00,433.9984126984128,5326.667,5453566.0,1,6
2021-09-11 05:00:00,431.6705945655099,5314.013,5453566.0,1,6
2021-09-11 05:30:00,433.8121872477805,5352.655,5453566.0,1,6
2021-09-11 06:00:00,434.09152542372885,5406.386,5453566.0,1,6
2021-09-11 06:30:00,446.5220742534302,5490.583,5453566.0,1,6
2021-09-11 07:00:00,467.7052192628464,5552.037,5453566.0,1,6
2021-09-11 07:30:00,468.49667742803337,5648.147,5453566.0,1,6
2021-09-11 08:00:00,546.0595776163573,5822.822,5453566.0,1,6
2021-09-11 08:30:00,538.8898977670165,6001.474,5453566.0,1,6
2021-09-11 09:00:00,504.7640839386602,6144.376,5453566.0,1,6
2021-09-11 09:30:00,530.0441888619855,6234.736,5453566.0,1,6
2021-09-11 10:00:00,530.6959779391983,6297.914,5453566.0,1,6
2021-09-11 10:30:00,539.6347995695454,6374.696,5453566.0,1,6
2021-09-11 11:00:00,539.5882432068873,6387.697,5453566.0,1,6
2021-09-11 11:30:00,539.5882432068873,6389.243,5453566.0,1,6
2021-09-11 12:00:00,536.2361850955072,6345.547,5453566.0,1,6
2021-09-11 12:30:00,516.4962873284908,6297.358,5453566.0,1,6
2021-09-11 13:00:00,526.0403416733925,6282.577,5453566.0,1,6
2021-09-11 13:30:00,530.7425343018564,6277.249,5453566.0,1,6
2021-09-11 14:00:00,530.6959779391983,6284.62,5453566.0,1,6
2021-09-11 14:30:00,526.7852434759214,6273.725,5453566.0,1,6
2021-09-11 15:00:00,525.9472289480765,6253.428,5453566.0,1,6
2021-09-11 15:30:00,519.1500000000001,6236.436,5453566.0,1,6
2021-09-11 16:00:00,501.5051385525962,6218.881,5453566.0,1,6
2021-09-11 16:30:00,514.5409200968523,6212.43,5453566.0,1,6
2021-09-11 17:00:00,514.6340328221685,6203.499,5453566.0,1,6
2021-09-11 17:30:00,516.9618509550713,6191.894,5453566.0,1,6
2021-09-11 18:00:00,539.5882432068873,6215.368,5453566.0,1,6
2021-09-11 18:30:00,548.0149448479957,6283.864,5453566.0,1,6
2021-09-11 19:00:00,567.7548426150122,6365.874,5453566.0,1,6
2021-09-11 19:30:00,589.9622276029056,6417.776,5453566.0,1,6
2021-09-11 20:00:00,573.0157115953726,6434.739,5453566.0,1,6
2021-09-11 20:30:00,575.4831988162497,6435.191,5453566.0,1,6
2021-09-11 21:00:00,573.0622679580307,6434.768,5453566.0,1,6
2021-09-11 21:30:00,569.7102098466505,6410.917,5453566.0,1,6
2021-09-11 22:00:00,539.7279122948615,6349.086,5453566.0,1,6
2021-09-11 22:30:00,559.6540355125101,6255.287,5453566.0,1,6
2021-09-11 23:00:00,531.9529997309659,6150.231,5453566.0,1,6
2021-09-11 23:30:00,532.9772397094431,6046.82,5453566.0,1,6
2021-09-12 00:00:00,636.7556497175141,5969.164,5453566.0,1,7
2021-09-12 00:30:00,809.1007667473768,5875.445,5453566.0,1,7
2021-09-12 01:00:00,779.2753833736884,5766.557,5453566.0,1,7
2021-09-12 01:30:00,573.3825262308313,5642.287,5453566.0,1,7
2021-09-12 02:00:00,526.0620661824051,5562.404,5453566.0,1,7
2021-09-12 02:30:00,467.2953591606135,5491.264,5453566.0,1,7
2021-09-12 03:00:00,462.1771186440678,5449.849,5453566.0,1,7
2021-09-12 03:30:00,433.7941485068604,5404.194,5453566.0,1,7
2021-09-12 04:00:00,433.14273607748186,5378.822,5453566.0,1,7
2021-09-12 04:30:00,432.95661824051655,5357.431,5453566.0,1,7
2021-09-12 05:00:00,429.14120258272806,5356.174,5453566.0,1,7
2021-09-12 05:30:00,429.14120258272806,5375.239,5453566.0,1,7
2021-09-12 06:00:00,433.2357949959645,5422.429,5453566.0,1,7
2021-09-12 06:30:00,466.8765940274415,5501.184,5453566.0,1,7
2021-09-12 07:00:00,466.83006456820016,5527.033,5453566.0,1,7
2021-09-12 07:30:00,436.3532687651331,5548.642,5453566.0,1,7
2021-09-12 08:00:00,483.0223163841808,5617.825,5453566.0,1,7
2021-09-12 08:30:00,524.8057707828895,5739.838,5453566.0,1,7
2021-09-12 09:00:00,545.6509685230025,5834.909,5453566.0,1,7
2021-09-12 09:30:00,562.0293381759484,5933.161,5453566.0,1,7
2021-09-12 10:00:00,562.6807506053269,5995.942,5453566.0,1,7
2021-09-12 10:30:00,545.883615819209,6050.22,5453566.0,1,7
2021-09-12 11:00:00,468.3655367231639,6082.614,5453566.0,1,7
2021-09-12 11:30:00,434.9573849878935,6047.884,5453566.0,1,7
2021-09-12 12:00:00,436.49285714285713,6048.202,5453566.0,1,7
2021-09-12 12:30:00,436.49285714285713,6026.403,5453566.0,1,7
2021-09-12 13:00:00,436.3532687651331,6020.101,5453566.0,1,7
2021-09-12 13:30:00,468.2724778046812,6063.455,5453566.0,1,7
2021-09-12 14:00:00,468.3190072639225,6073.022,5453566.0,1,7
2021-09-12 14:30:00,468.3190072639225,6090.477,5453566.0,1,7
2021-09-12 15:00:00,468.7843018563358,6104.591,5453566.0,1,7
2021-09-12 15:30:00,495.3060936238902,6120.446,5453566.0,1,7
2021-09-12 16:00:00,468.7843018563358,6111.997,5453566.0,1,7
2021-09-12 16:30:00,468.2724778046812,6079.692,5453566.0,1,7
2021-09-12 17:00:00,468.7843018563358,6078.762,5453566.0,1,7
2021-09-12 17:30:00,496.3762711864407,6095.914,5453566.0,1,7
2021-09-12 18:00:00,505.4029862792575,6126.897,5453566.0,1,7
2021-09-12 18:30:00,557.236803874092,6202.595,5453566.0,1,7
2021-09-12 19:00:00,571.8005246166264,6320.404,5453566.0,1,7
2021-09-12 19:30:00,653.8319612590799,6368.657,5453566.0,1,7
2021-09-12 20:00:00,1776.8669895076675,6377.017,5453566.0,1,7
2021-09-12 20:30:00,12565.838821630348,6422.209,5453566.0,1,7
2021-09-12 21:00:00,1807.4833736884584,6419.481,5453566.0,1,7
2021-09-12 21:30:00,862.4700564971753,6392.841,5453566.0,1,7
2021-09-12 22:00:00,653.8319612590799,6294.52,5453566.0,1,7
2021-09-12 22:30:00,677.0966908797417,6179.529,5453566.0,1,7
2021-09-12 23:00:00,539.9743744955609,6051.517,5453566.0,1,7
2021-09-12 23:30:00,702.8274818401936,5937.311,5453566.0,1,7
2021-09-13 00:00:00,583.3916397632499,5798.35,5453566.0,1,1
2021-09-13 00:30:00,476.96177024482114,5677.291,5453566.0,1,1
2021-09-13 01:00:00,465.7293112725317,5571.922,5453566.0,1,1
2021-09-13 01:30:00,526.8116088243207,5488.565,5453566.0,1,1
2021-09-13 02:00:00,463.96553672316384,5434.039,5453566.0,1,1
2021-09-13 02:30:00,431.38212267958033,5376.039,5453566.0,1,1
2021-09-13 03:00:00,466.2398775894539,5342.74,5453566.0,1,1
2021-09-13 03:30:00,462.1089319343557,5311.787,5453566.0,1,1
2021-09-13 04:00:00,462.7123284907184,5312.403,5453566.0,1,1
2021-09-13 04:30:00,462.5266680118376,5293.776,5453566.0,1,1
2021-09-13 05:00:00,454.3576069410816,5326.359,5453566.0,1,1
2021-09-13 05:30:00,463.2693099273608,5410.943,5453566.0,1,1
2021-09-13 06:00:00,524.4908528383105,5588.303,5453566.0,1,1
2021-09-13 06:30:00,561.2980427764327,5779.369,5453566.0,1,1
2021-09-13 07:00:00,586.0837167070218,5943.827,5453566.0,1,1
2021-09-13 07:30:00,467.6787463007802,6147.458,5453566.0,1,1
2021-09-13 08:00:00,510.6591471616896,6377.534,5453566.0,1,1
2021-09-13 08:30:00,560.0912496637073,6619.205,5453566.0,1,1
2021-09-13 09:00:00,534.0059523809524,6772.38,5453566.0,1,1
2021-09-13 09:30:00,561.622948614474,6870.339,5453566.0,1,1
2021-09-13 10:00:00,561.5301183750337,6925.412,5453566.0,1,1
2021-09-13 10:30:00,561.5765334947539,6965.311,5453566.0,1,1
2021-09-13 11:00:00,529.6893462469734,6954.059,5453566.0,1,1
2021-09-13 11:30:00,512.5157519504977,6917.345,5453566.0,1,1
2021-09-13 12:00:00,487.63724778046816,6866.825,5453566.0,1,1
2021-09-13 12:30:00,467.9108218993813,6830.733,5453566.0,1,1
2021-09-13 13:00:00,467.86440677966107,6820.704,5453566.0,1,1
2021-09-13 13:30:00,486.5697000269035,6866.135,5453566.0,1,1
2021-09-13 14:00:00,487.590832660748,6875.582,5453566.0,1,1
2021-09-13 14:30:00,486.75536050578427,6876.537,5453566.0,1,1
2021-09-13 15:00:00,486.3840395480227,6883.743,5453566.0,1,1
2021-09-13 15:30:00,512.4693368307776,6888.5,5453566.0,1,1
2021-09-13 16:00:00,485.5949825127792,6863.5,5453566.0,1,1
2021-09-13 16:30:00,467.81799165994096,6807.628,5453566.0,1,1
2021-09-13 17:00:00,465.5900659133711,6791.336,5453566.0,1,1
2021-09-13 17:30:00,456.0285512510089,6734.41,5453566.0,1,1
2021-09-13 18:00:00,440.8043919827819,6663.483,5453566.0,1,1
2021-09-13 18:30:00,442.05760021522735,6608.544,5453566.0,1,1
2021-09-13 19:00:00,467.7715765402206,6643.071,5453566.0,1,1
2021-09-13 19:30:00,487.7764931396288,6677.458,5453566.0,1,1
2021-09-13 20:00:00,493.3463075060533,6671.758,5453566.0,1,1
2021-09-13 20:30:00,485.8734732311005,6636.973,5453566.0,1,1
2021-09-13 21:00:00,499.5659335485607,6602.297,5453566.0,1,1
2021-09-13 21:30:00,509.3595238095239,6527.28,5453566.0,1,1
2021-09-13 22:00:00,467.3538404627389,6386.221,5453566.0,1,1
2021-09-13 22:30:00,442.8930723701911,6218.703,5453566.0,1,1
2021-09-13 23:00:00,467.2145951035782,6088.702,5453566.0,1,1
2021-09-13 23:30:00,467.2145951035782,5927.62,5453566.0,1,1
2021-09-14 00:00:00,436.3917675544794,5765.284,5453566.0,1,2
2021-09-14 00:30:00,465.9102098466505,5610.081,5453566.0,1,2
2021-09-14 01:00:00,454.01955205811134,5514.126,5453566.0,1,2
2021-09-14 01:30:00,459.8954802259887,5475.722,5453566.0,1,2
2021-09-14 02:00:00,442.45276432606937,5411.922,5453566.0,1,2
2021-09-14 02:30:00,434.35601291364,5365.935,5453566.0,1,2
2021-09-14 03:00:00,430.4233050847458,5325.047,5453566.0,1,2
2021-09-14 03:30:00,430.00690072639225,5302.006,5453566.0,1,2
2021-09-14 04:00:00,426.2592615012106,5292.091,5453566.0,1,2
2021-09-14 04:30:00,427.4159402744148,5284.969,5453566.0,1,2
2021-09-14 05:00:00,429.45169491525417,5302.722,5453566.0,1,2
2021-09-14 05:30:00,459.3865415657789,5382.858,5453566.0,1,2
2021-09-14 06:00:00,504.4970137207425,5550.74,5453566.0,1,2
2021-09-14 06:30:00,567.6054075867635,5743.267,5453566.0,1,2
2021-09-14 07:00:00,568.5307506053268,5917.675,5453566.0,1,2
2021-09-14 07:30:00,455.6389023405972,6106.967,5453566.0,1,2
2021-09-14 08:00:00,500.9344430992736,6332.431,5453566.0,1,2
2021-09-14 08:30:00,543.6852905569007,6566.195,5453566.0,1,2
2021-09-14 09:00:00,556.3624899112187,6716.627,5453566.0,1,2
2021-09-14 09:30:00,568.7620863599677,6795.029,5453566.0,1,2
2021-09-14 10:00:00,568.9008878127522,6839.446,5453566.0,1,2
2021-09-14 10:30:00,579.7274011299435,6884.066,5453566.0,1,2
2021-09-14 11:00:00,579.6811339790153,6900.388,5453566.0,1,2
2021-09-14 11:30:00,569.3635593220339,6872.75,5453566.0,1,2
2021-09-14 12:00:00,561.5444108151735,6794.407,5453566.0,1,2
2021-09-14 12:30:00,565.1995157384987,6774.15,5453566.0,1,2
2021-09-14 13:00:00,568.7620863599677,6796.246,5453566.0,1,2
2021-09-14 13:30:00,569.2247578692494,6877.153,5453566.0,1,2
2021-09-14 14:00:00,579.5423325262308,6900.691,5453566.0,1,2
2021-09-14 14:30:00,579.6348668280872,6893.822,5453566.0,1,2
2021-09-14 15:00:00,569.2710250201775,6877.61,5453566.0,1,2
2021-09-14 15:30:00,576.9513720742534,6873.212,5453566.0,1,2
2021-09-14 16:00:00,603.7863196125908,6898.713,5453566.0,1,2
2021-09-14 16:30:00,603.1848466505246,6906.595,5453566.0,1,2
2021-09-14 17:00:00,622.8946529459241,6924.582,5453566.0,1,2
2021-09-14 17:30:00,569.2710250201775,6868.689,5453566.0,1,2
2021-09-14 18:00:00,566.3099273607749,6766.874,5453566.0,1,2
2021-09-14 18:30:00,568.7158192090395,6706.404,5453566.0,1,2
2021-09-14 19:00:00,569.2247578692494,6728.943,5453566.0,1,2
2021-09-14 19:30:00,599.5760088781275,6757.421,5453566.0,1,2
2021-09-14 20:00:00,569.3635593220339,6733.162,5453566.0,1,2
2021-09-14 20:30:00,576.9976392251816,6689.272,5453566.0,1,2
2021-09-14 21:00:00,622.8021186440678,6648.289,5453566.0,1,2
2021-09-14 21:30:00,619.4246166263115,6572.77,5453566.0,1,2
2021-09-14 22:00:00,569.3635593220339,6426.801,5453566.0,1,2
2021-09-14 22:30:00,552.6611178369652,6272.97,5453566.0,1,2
2021-09-14 23:00:00,512.7325665859564,6129.904,5453566.0,1,2
2021-09-14 23:30:00,475.5337772397095,5987.821,5453566.0,1,2
2021-09-15 00:00:00,463.1381759483454,5884.53,5453566.0,1,3
2021-09-15 00:30:00,564.6277643260695,5792.068,5453566.0,1,3
2021-09-15 01:00:00,538.3820419693302,5689.736,5453566.0,1,3
2021-09-15 01:30:00,463.1381759483454,5569.934,5453566.0,1,3
2021-09-15 02:00:00,461.71327683615823,5492.417,5453566.0,1,3
2021-09-15 02:30:00,456.79507667473774,5445.336,5453566.0,1,3
2021-09-15 03:00:00,456.4273607748184,5406.55,5453566.0,1,3
2021-09-15 03:30:00,456.2435028248588,5385.84,5453566.0,1,3
2021-09-15 04:00:00,438.9608555286521,5365.915,5453566.0,1,3
2021-09-15 04:30:00,431.4686440677966,5355.061,5453566.0,1,3
2021-09-15 05:00:00,456.2435028248588,5388.216,5453566.0,1,3
2021-09-15 05:30:00,462.0809927360775,5450.659,5453566.0,1,3
2021-09-15 06:00:00,519.306779661017,5622.044,5453566.0,1,3
2021-09-15 06:30:00,564.7196933010492,5816.963,5453566.0,1,3
2021-09-15 07:00:00,622.5430185633576,5984.571,5453566.0,1,3
2021-09-15 07:30:00,483.27062146892655,6177.72,5453566.0,1,3
2021-09-15 08:00:00,548.9998385794996,6396.927,5453566.0,1,3
2021-09-15 08:30:00,565.363196125908,6609.777,5453566.0,1,3
2021-09-15 09:00:00,564.9495157384988,6749.573,5453566.0,1,3
2021-09-15 09:30:00,574.9238095238095,6846.269,5453566.0,1,3
2021-09-15 10:00:00,579.2444713478612,6894.762,5453566.0,1,3
2021-09-15 10:30:00,592.803995157385,6926.803,5453566.0,1,3
2021-09-15 11:00:00,579.2904358353511,6947.722,5453566.0,1,3
2021-09-15 11:30:00,579.2444713478612,6935.729,5453566.0,1,3
2021-09-15 12:00:00,569.3621065375303,6887.55,5453566.0,1,3
2021-09-15 12:30:00,565.5930185633575,6835.196,5453566.0,1,3
2021-09-15 13:00:00,565.7309120258273,6854.39,5453566.0,1,3
2021-09-15 13:30:00,579.4742937853108,6920.352,5453566.0,1,3
2021-09-15 14:00:00,610.3164648910412,6931.53,5453566.0,1,3
2021-09-15 14:30:00,646.582445520581,6920.725,5453566.0,1,3
2021-09-15 15:00:00,623.2784503631962,6901.362,5453566.0,1,3
2021-09-15 15:30:00,626.1742130750606,6894.628,5453566.0,1,3
2021-09-15 16:00:00,600.2962066182406,6899.876,5453566.0,1,3
2021-09-15 16:30:00,579.336400322841,6906.466,5453566.0,1,3
2021-09-15 17:00:00,657.4300645682002,6929.358,5453566.0,1,3
2021-09-15 17:30:00,579.4283292978208,6899.98,5453566.0,1,3
2021-09-15 18:00:00,566.1445924132365,6833.576,5453566.0,1,3
2021-09-15 18:30:00,565.5010895883778,6775.432,5453566.0,1,3
2021-09-15 19:00:00,587.1963276836159,6802.121,5453566.0,1,3
2021-09-15 19:30:00,705.4169895076675,6837.994,5453566.0,1,3
2021-09-15 20:00:00,705.5548829701372,6824.203,5453566.0,1,3
2021-09-15 20:30:00,705.5548829701372,6793.508,5453566.0,1,3
2021-09-15 21:00:00,740.1661420500404,6754.275,5453566.0,1,3
2021-09-15 21:30:00,937.3537933817596,6687.751,5453566.0,1,3
2021-09-15 22:00:00,740.1201775625505,6545.644,5453566.0,1,3
2021-09-15 22:30:00,596.2513317191283,6389.606,5453566.0,1,3
2021-09-15 23:00:00,565.5470540758677,6262.066,5453566.0,1,3
2021-09-15 23:30:00,564.0761904761905,6116.828,5453566.0,1,3
2021-09-16 00:00:00,528.8504708097929,6003.929,5453566.0,1,4
2021-09-16 00:30:00,627.3694915254238,5901.234,5453566.0,1,4
2021-09-16 01:00:00,564.6003766478343,5798.305,5453566.0,1,4
2021-09-16 01:30:00,520.2116760828626,5655.194,5453566.0,1,4
2021-09-16 02:00:00,511.1593220338984,5585.281,5453566.0,1,4
2021-09-16 02:30:00,503.3016949152543,5539.299,5453566.0,1,4
2021-09-16 03:00:00,462.9566854990584,5484.127,5453566.0,1,4
2021-09-16 03:30:00,493.51412429378536,5455.847,5453566.0,1,4
2021-09-16 04:00:00,462.8647834274953,5439.735,5453566.0,1,4
2021-09-16 04:30:00,462.8647834274953,5439.252,5453566.0,1,4
2021-09-16 05:00:00,495.9954802259888,5454.615,5453566.0,1,4
2021-09-16 05:30:00,514.2839924670434,5535.516,5453566.0,1,4
2021-09-16 06:00:00,564.9220338983051,5707.513,5453566.0,1,4
2021-09-16 06:30:00,630.4022598870057,5885.996,5453566.0,1,4
2021-09-16 07:00:00,705.0726930320151,6056.044,5453566.0,1,4
2021-09-16 07:30:00,547.3687382297553,6243.731,5453566.0,1,4
2021-09-16 08:00:00,564.8301318267421,6469.688,5453566.0,1,4
2021-09-16 08:30:00,565.841054613936,6694.406,5453566.0,1,4
2021-09-16 09:00:00,564.8760828625236,6827.488,5453566.0,1,4
2021-09-16 09:30:00,565.4274952919021,6923.215,5453566.0,1,4
2021-09-16 10:00:00,565.5193973634651,6970.017,5453566.0,1,4
2021-09-16 10:30:00,565.5653483992468,6993.63,5453566.0,1,4
2021-09-16 11:00:00,565.243691148776,6996.06,5453566.0,1,4
